Paths,Real labels
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Holandrena/Andrena (Holandrena) variabilis/Andrena_variabilis_male.jpeg,Andrena variabilis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Holandrena/Holandrena sp/Andrena_Holandrena_sp_female.jpeg,Holandrena sp
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Holandrena/Andrena (Holandrena) labialis/Andrena_Holandrena_labialis_female.jpeg,Andrena labialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Holandrena/Andrena (Holandrena) labialis/Andrena__Holandrena_labialis_female.jpeg,Andrena labialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Plastandrena/Andrena (Plastandrena) pilipes/Andrena_pilipes_female.jpeg,Andrena pilipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Plastandrena/Andrena (Plastandrena) pilipes/Andrena_Plastandrena_pilipes_male.jpeg,Andrena pilipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Plastandrena/Andrena (Plastandrena) pilipes/Andrena_Plastandrena_pilipes_female.jpeg,Andrena pilipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Plastandrena/Andrena (Plastandrena) bimaculata/Andrena_Plastandrena_bimaculata_female.jpeg,Andrena bimaculata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Plastandrena/Andrena (Plastandrena) bimaculata/Andrena_bimaculata_female.jpeg,Andrena bimaculata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Plastandrena/Andrena (Plastandrena) bimaculata/Andrena_bimaculata_male.jpeg,Andrena bimaculata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Plastandrena/Andrena (Plastandrena) bimaculata/Andrena_Plastandrena_bimaculata_male.jpeg,Andrena bimaculata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Plastandrena/Andrena (Plastandrena) bimaculata/Andrena_Plastandrena_bimaculata_mâle.jpeg,Andrena bimaculata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Proxiandrena/Andrena (Proxiandrena) ampla/Andrena_ampla_female.jpeg,Andrena ampla
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Proxiandrena/Andrena (proxiandrena) gr proxima/Andrena_Micrandrena_proxima_female.jpeg,Andrena gr proxima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Carandrena/Andrena (Carandrena) binominata/Andrena_Carandrena_binominata_male.jpeg,Andrena binominata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Carandrena/Andrena (Carandrena) binominata/Andrena_Hyperandrena_bicolorata_male.jpeg,Andrena binominata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Carandrena/Andrena (Carandrena) binominata/Andrena_Carandrena_binominata_female.jpeg,Andrena binominata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Carandrena/Andrena (Carandrena) ranunculi/Andrena_Carandrena_ranunculi_female.jpeg,Andrena ranunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Carandrena/Andrena (Carandrena) ranunculi/Andrena_Carandrena_ranunculi_male.jpeg,Andrena ranunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Poliandrena/Andrena (Poliandrena) farinosa/Andrena_Poliandrena_farinosa_female.jpeg,Andrena farinosa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Poliandrena/Andrena (Poliandrena) florea/Andrena_Poliandrena_florea_female.jpeg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Poliandrena/Andrena (Poliandrena) florea/Andrena_Poliandrena_florea_male.jpeg,Andrena florea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Poliandrena/Andrena (Poliandrena) polita/Andrena_Poliandrena_polita_male.jpeg,Andrena polita
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Poliandrena/Andrena (Poliandrena) polita/Andrena_Poliandrena_polita_female.jpeg,Andrena polita
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Poliandrena/Andrena (Poliandrena) limbata dusmeti/Andrena_Poliandrena_limbata_female.jpeg,Andrena limbata dusmeti
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Hoplandrena/Andrena (Hoplandrena) carantonica/Andrena_Hoplandrena_carantonica_female.jpeg,Andrena carantonica
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Hoplandrena/Andrena (Hoplandrena) rosae/Andrena_rosae_female.jpeg,Andrena rosae
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Hoplandrena/Andrena (Hoplandrena) rosae/Andrena_rosae_male.jpeg,Andrena rosae
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Hoplandrena/Andrena (Hoplandrena) nuptialis/Andrena_nuptialis_male.jpeg,Andrena nuptialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Hoplandrena/Andrena (Hoplandrena) nuptialis/Andrena_Hoplandrena_nuptialis_female.jpeg,Andrena nuptialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Hoplandrena/Andrena (Hoplandrena) nuptialis/Andrena_nuptialis_female_-_2070_meters.jpeg,Andrena nuptialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Hoplandrena/Andrena (Hoplandrena) nuptialis/Andrena_nuptialis_female.jpeg,Andrena nuptialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Hoplandrena/Andrena (Hoplandrena) nuptialis/Andrean_nuptialis_female_-_2070_meters.jpeg,Andrena nuptialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Hoplandrena/Andrena (Hoplandrena) ferox/Andrena_Hoplandrena_ferox_female_on_Quercus_ilex.jpeg,Andrena ferox
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Hoplandrena/Andrena (Hoplandrena) ferox/Andrena_Hoplandrena_ferox_female.jpeg,Andrena ferox
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Hoplandrena/Andrena (Hoplandrena) ferox/Andrena_Hoplandrena_ferox_female_and_the_vibration_effect.jpeg,Andrena ferox
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Hoplandrena/Andrena (Hoplandrena) trimmerana/Andrena_trimmerana_male.jpeg,Andrena trimmerana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Hoplandrena/Andrena (Hoplandrena) trimmerana/Andrena_Hoplandrena_trimmerana_female.jpeg,Andrena trimmerana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Hoplandrena/Andrena (Hoplandrena) trimmerana/Andrena_Hoplandrena_trimmerana.jpeg,Andrena trimmerana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Hoplandrena/Andrena (Hoplandrena) trimmerana/Andrena_trimmerana_male_1st_generation.jpeg,Andrena trimmerana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Hoplandrena/Andrena (Hoplandrena) trimmerana/Andrena_trimmerana_female.jpeg,Andrena trimmerana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Margandrena/Andrena (Margandrena) marginata/Andrena_Margandrena_marginata_female.jpeg,Andrena marginata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Margandrena/Andrena (Margandrena) marginata/Andrena_marginata_female.jpeg,Andrena marginata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Margandrena/Andrena (Margandrena) marginata/Andrena_marginata_male.jpeg,Andrena marginata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Margandrena/Andrena (Margandrena) marginata/Andrena_Margandrena_marginata_female_-_Hymenoptera__Andrenidae.jpeg,Andrena marginata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Ptilandrena/Andrena (Ptilandrena) angustior/Andrena_Ptilandrena_angustior_male.jpeg,Andrena angustior
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Ptilandrena/Andrena (Ptilandrena) angustior/Andrena_Ptilandrena_angustior_mâle.jpeg,Andrena angustior
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Aeniandrena/Andrena (Andrena) varians/Andrena_Andrena_varians_female.jpeg,Andrena varians
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Aeniandrena/Andrena (Aeniandrena) aeneiventris/Andrena_aeneiventris_female.jpeg,Andrena aeneiventris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Truncandrena/Andrena (Truncandrena) truncatilabris truncatilabris/Andrena_Truncandrena_truncatilabris_male.jpeg,Andrena truncatilabris truncatilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Truncandrena/Andrena (Truncandrena) truncatilabris truncatilabris/Andrena_Truncandrena_truncatilabris_female.jpeg,Andrena truncatilabris truncatilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Truncandrena/Andrena (Truncandrena) tscheki/Andrena_tscheki_female.jpeg,Andrena tscheki
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Truncandrena/Andrena (Truncadrena) espanola/Andrena_Truncandrena_espanola_male.jpeg,Andrena espanola
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Truncandrena/Andrena (Trucandrena) villipes/Andrena_Truncnadrena_villipes_female.jpeg,Andrena villipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Truncandrena/Andrena (Trucandrena) villipes/Andrena_Truncandrena_villipes_male.jpeg,Andrena villipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Truncandrena/Andrena (Trucandrena) villipes/Andrena_Truncadrena_villipes_male.jpeg,Andrena villipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Euandrena/Andrena (Euandrena) granulosa/Andrena_granulosa_male.jpeg,Andrena granulosa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Euandrena/Andrena (Euandrena) vulpecula/Andrena_Euandrena_vulpecula_female.jpeg,Andrena vulpecula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Euandrena/Andrena (Euandrena) vulpecula/Andrena_Euandrena_vulpecula.jpeg,Andrena vulpecula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Euandrena/Andrena (Euandrena) allosa/Andrena_allosa_female.jpeg,Andrena allosa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Euandrena/Andrena (Euandrena) allosa/Dead_in_crocus_-_Andrena_allosa_female.jpeg,Andrena allosa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Euandrena/Andrena (Euandrena) symphyti/Andrena_symphyti_female.jpeg,Andrena symphyti
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Euandrena/Andrena (Euandrena) bicolor/Andrena_bicolor_female_on_Biscutella_cichoriifolia.jpeg,Andrena bicolor
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Euandrena/Andrena (Euandrena) bicolor/Andrena_Euandrena_bicolor_male.jpeg,Andrena bicolor
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Euandrena/Andrena (Euandrena) bicolor/Andrena_bicolor_female.jpeg,Andrena bicolor
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Euandrena/Andrena (Euandrena) bicolor/Andrena_Euandrena_bicolor_female.jpeg,Andrena bicolor
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Euandrena/Andrena (Euandrena) rufula/Andrena_rufula_male.jpeg,Andrena rufula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Euandrena/Andrena (Euandrena) rufula/Andrena_rufula_female.jpeg,Andrena rufula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Biarolinea/Andrena (Biarolinea) lagopus/Andrena_Biareolina_lagopus_female.jpeg,Andrena lagopus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Biarolinea/Andrena (Biarolinea) lagopus/Andrena_lagopus_female.jpeg,Andrena lagopus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Biarolinea/Andrena (Biarolinea) lagopus/Andrena_Biareolina_lagopus_male.jpeg,Andrena lagopus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Biarolinea/Andrena (Biarolinea) lagopus/Andrena_lagopus_male.jpeg,Andrena lagopus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Cnemiandrena/Andrena (Cnemiandrena) simillima/Psychedelic_black_sand_bee_-_Andrena_nigriceps_male_uncaught.jpeg,Andrena simillima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Cnemiandrena/Andrena (Cnemiandrena) simillima/Psychedelic_black_sand_bee_-_Andrena_nigriceps_male.jpeg,Andrena simillima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Cnemiandrena/Andrena (Cnemiandrena) fuscipes/Andrena_Cnemiandrena_fuscipes_male.jpeg,Andrena fuscipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Cnemiandrena/Andrena (Cnemiandrena) fuscipes/Andrena_fuscipes_female.jpeg,Andrena fuscipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Cnemiandrena/Andrena (Cnemiandrena) fuscipes/Andrena_fuscipes_female__On_Senecio_adonifolius.jpeg,Andrena fuscipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Cnemiandrena/Andrena (Cnemiandrena) fuscipes/Andrena_Cnemiandrena_fucipes_female.jpeg,Andrena fuscipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Cnemiandrena/Andrena (Cnemiandrena) fuscipes/Andrena_Cnemiandrena_fuscipes_female.jpeg,Andrena fuscipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Lepiandrena/Andrena (Lepiandrena) curvungula/Andrena_Lepidandrena_curvungula_female.jpeg,Andrena curvungula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Lepiandrena/Andrena (Lepiandrena) curvungula/Andrena_curvungula_female.jpeg,Andrena curvungula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Lepiandrena/Andrena (Lepiandrena) curvungula/Andrena_Lepiandrena_curvungula_male.jpeg,Andrena curvungula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Lepiandrena/Andrena (Lepiandrena) curvungula/Andrena_Lepiandrena_curvungula_female.jpeg,Andrena curvungula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Lepiandrena/Andrena (Lepiandrena) pandellei/Andrena_Lepidandrena_pandellei_male.jpeg,Andrena pandellei
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Lepiandrena/Andrena (Lepiandrena) pandellei/Andrena_Lepiandrena_pandellei.jpeg,Andrena pandellei
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Lepiandrena/Andrena (Lepiandrena) pandellei/Andrena_Lepiandrena_pandellei_female.jpeg,Andrena pandellei
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Lepiandrena/Andrena (Lepiandrena) paucisquama/Andrena_paucisquama_male.jpeg,Andrena paucisquama
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Lepiandrena/Andrena (Lepiandrena) paucisquama/Andrena_Lepidandrena_paucisquama_female.jpeg,Andrena paucisquama
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Lepiandrena/Andrena (Lepiandrena) paucisquama/Andrena_Lepidandrena_paucisquama_male.jpeg,Andrena paucisquama
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Lepiandrena/Andrena (Lepiandrena) paucisquama/Andrena_Lepiandrena_paucisquama_female.jpeg,Andrena paucisquama
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Lepiandrena/Andrena (Lepiandrena) paucisquama/Andrena_pausciquama_female.jpeg,Andrena paucisquama
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Lepiandrena/Andrena (Lepiandrena) paucisquama/Andrena_Lepidandrena_paucisquama.jpeg,Andrena paucisquama
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Lepiandrena/Andrena (Lepiandrena) paucisquama/Andrena_paucisquama_female.jpeg,Andrena paucisquama
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Didonia/Andrena (Didonia) solenopalpa/Andrena_Didonia_solenopalpa_female.jpeg,Andrena solenopalpa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Didonia/Andrena (Didonia) solenopalpa/Andrena_Didonia_sp_female.jpeg,Andrena solenopalpa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Hyperandrena/Andrena (Hyperandrena) bicolorata/Andrena_Hyperandrena_bicolorata_male.jpeg,Andrena bicolorata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Hyperandrena/Andrena (Hyperandrena) bicolorata/Andrena_Hyperandrena_bicolorata_female.jpeg,Andrena bicolorata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Cryptandrena/Andrena (Cryptandrena) ventricosa/Andrena_Cryptandrena_ventricosa_female.jpeg,Andrena ventricosa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Cryptandrena/Andrena (Cryptandrena) ventricosa/Andrena_ventricosa_female.jpeg,Andrena ventricosa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) cineraria/Andrena_Melandrena_cineraria_mâle.jpeg,Andrena cineraria
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) cineraria/Andrena_Melandrena_cineraria_female.jpeg,Andrena cineraria
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) cineraria/Andrena_Melandrena_cineraria_male.jpeg,Andrena cineraria
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) morio/Andrena_Melandrena_morio_female.jpeg,Andrena morio
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) barbarea/Andrena_barbarea_female.jpeg,Andrena barbarea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) barbarea/Andrena_barbarea_female_-_Bad_day_at_Gavarnie.jpeg,Andrena barbarea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) thoracica/Andrena_thoracica_male.jpeg,Andrena thoracica
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) thoracica/Andrena_thoracica_female_2nd_gen.jpeg,Andrena thoracica
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) thoracica/Andrena_thoracica_female.jpeg,Andrena thoracica
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) thoracica/Andrena_thoracica_male_used.jpeg,Andrena thoracica
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) thoracica/Andrena_Melandrena_thoracica_female.jpeg,Andrena thoracica
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) thoracica/Andrena_Melandrena_thoracica_male.jpeg,Andrena thoracica
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) gallica/Andrena_Melandrena_gallica_female.jpeg,Andrena gallica
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) nigroaenea/Andrena_nigroaenea_male.jpeg,Andrena nigroaenea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) nigroaenea/Andrena_nigroaenea_female.jpeg,Andrena nigroaenea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) nigroaenea/Andrena_Melandrena_nigroaenea_female.jpeg,Andrena nigroaenea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) albopunctata/Andrena_Melandrena_albopunctata_female.jpeg,Andrena albopunctata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) nitida/Andrena_Melandrena_nitida_male.jpeg,Andrena nitida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) nitida/Andrena_nitida_female.jpeg,Andrena nitida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) nitida/Andrena_Melandrena_nitida_female.jpeg,Andrena nitida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Melandrena/Andrena (Melandrena) nitida/Andrena_nitida_male.jpeg,Andrena nitida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Andrena/Andrena (Andrena) lapponica/Andrena_Andrena_lapponica_female.jpeg,Andrena lapponica
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Andrena/Andrena (Andrena) varians/Andrena_Andrena_varians_female.jpeg,Andrena varians
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Andrena/Andrena (Andrena) fulva/Andrena_Andrena_fulva_male.jpeg,Andrena fulva
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Andrena/Andrena (Andrena) fulva/Andrena_fulva_femelle.jpeg,Andrena fulva
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Andrena/Andrena (Andrena) fulva/Andrena_Andrena_fulva_female.jpeg,Andrena fulva
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Andreninae/Andrena/Andrena/Andrena (Andrena) fulva/Andrena_fulva_female.jpeg,Andrena fulva
