Paths,Real labels
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/IMG_7954.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/J-IMGP4206.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/wjl7.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/Andrena 26.04.2020 1.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/IMG_8714.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2020-03-01 Rue Albert Einstein 1 Hymenoptera 12 mm Andrenidae Andrena humilis ou cinerea femelle 3.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/3_guemain_le_qui.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/andrena grande labia 5.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2021-03-29 NDdlG Hymenoptera 15 mm 14.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/imgp9574_1.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/p3272761_andrena.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2020-01-28 Mt Rose Hymenoptera 16.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2021-04-20 NDdlG Hymenoptera 22.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2021-05-18 NDdlG Hymenoptera 13 mm 1.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/andrenasp-15.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/18052020-P1175227.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/dsc00049.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/abeille.08.03.30.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/IMG_4099.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/Andrena (1).jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/DSC02688 klein.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/Andrena inc 2.1 Illkirch 31 03 2018 IMG_3424.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/andrena-sp3.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/1_2.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/IMGP6370-1.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/abeille_sur_gros.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2021-04-13 NDdlG Hymenoptera F 13 a 14 mm Andrenidae Andrena agilissima couple 21.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/P1400728.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/03042017-P1030757.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/Crop.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/Andrena bourgade 3.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/P1020771.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2021-04-13 NDdlG Hymenoptera 10 a 12 mm Andrenidae Andrena chlorandrena 1.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2021-01-09-18.51.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/IMG_0186rw.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/img_0051.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/IMGP7640.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/_AA08347 (1).jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/Andrena .jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2020-02-05 Rue Albert Einstein hymenoptera 10 a 12 mm Andrenidae male 2.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/J-IMGP4210.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2020-03-01 Rue Albert Einstein 1 Hymenoptera 12 mm Andrenidae Andrena humilis ou cinerea femelle 14.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/_WDD6712.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/DSC_1373.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/IMG_40207 2.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/P1220189_andrena_1_web.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/abeille.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/_WDD6713.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2021-04-05 NDdlG Hymenoptera Andrenidae Andrena agilissimaAfrensis-asperrima 1.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/P3307281 2.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2021-04-13 NDdlG Hymenoptera F 13 a 14 mm Andrenidae Andrena agilissima couple 31.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/Andrena.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/18052020-P1175225.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2021-04-13 NDdlG Hymenoptera 10 a 12 mm Andrenidae Andrena chlorandrena 2.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/Crop3.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/23022020-P1169836.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/_WDD6711.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/IMG_0499-dents-femur1.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/P1400832.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/Andrena 2020 2.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/DSC02927 klein.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2008_04_15..jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/IMGP7664.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2021-04-15 NDdlG Hymenoptera 10 mm. Andrenidae Andrena fulva M sur Pelargonium graveolens 3.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/23022020-P1169832.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/142949113_1051079602039638_8715316172361676800_o.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/IMG_6048.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/18052020-P1175230.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/p3272760_andrena.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/apido_por_identi.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/Hymenoptere Andrena humilis ou proche 4.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/12032020-P1170656.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2021-04-05 NDdlG 18.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2020-01-25 Mt Rose Hymenoptera 57.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2020-01-28 Mt Rose Hymenoptera 18.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/IMG_6042.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/DSC_7440_rs.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/dsc_0477.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/IMG_7921 andrena pandellei tarse 3 peu courbe.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/andrena_9mm_20.0.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/DSC_2152.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/IMGP5301.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/photo_072.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/apide1.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/P5100361-hymeno-Andrena-femelle - copie.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/Andrena dorsata poss F 1.1 Geispolsheim-gare 9 mm 1 05 2019 IMG_7314.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/andrene1_11mm_18.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/Andrena - Bourgneuf 20 02 21 2.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2021-05-18 NDdlG Hymenoptera 13 mm 4.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/DSC_5993.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2021-04-13 NDdlG Hymenoptera F 13 a 14 mm Andrenidae Andrena agilissima couple 29.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/img_0075.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/091 Copier.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2021-04-20 NDdlG Hymenoptera 25.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2021-04-05 NDdlG 13.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/montagew93.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2021-04-05 NDdlG 24.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/mini_anghione_12o.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2021-03-29 NDdlG Hymenoptera 15 mm 9.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/andrene2.jpg.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/_D505733.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/03042017-P1030774.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/img_9480.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/dsc00444.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/3_guemain_le_quie.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/a_gpe_trimmerana.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/Andrena - Bourgneuf 20 02 21 10-1.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/dsc_2129.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/_WDD6698(1).jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/2021-05-18 NDdlG Hymenoptera 13 mm 3.jpeg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/andrena_brune_bo.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/dsc05407.jpg.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/dsc_2127.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/IMGP2845.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/Andrena_2.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/171753409_1094305301050401_2997049866961442309_n.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/Hymenoptere Andrene a identifier 2.jpg,Andrena
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Andrenidae/Andrena/Andrena/Andrena F poss 1.18 Illkirch 20 06 2020 IMG_7179.jpg,Andrena
